handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_2eca71fa-3ce6-3c19-b186-7f2200dc9077,Product,L'anglais à l'officine,"<p><span><span>Ce guide réunit l'essentiel du vocabulaire anglais indispensable à la pratique quotidienne en pharmacie soit 4000 mots et expressions.<br>Cet ouvrage est destiné aux pharmaciens, préparateurs en pharmacie et étudiants exerçant dans des pharmacies fréquentées par une clientèle anglophone.<br>Il permet de trouver facilement le mot juste adapté à chaque situation : conseils en produit OTC, en parapharmacie, en orthopédie et commentaires d'ordonnance.<br>Ce guide pratique se compose de trois parties :<br>-une première partie classant le vocabulaire par thème : symptômes, maladies, produits de parapharmacie, matériel médical, phrases utiles</span></span><span><span>…</span></span><span><span> ;<br>-un lexique français-anglais ;<br>-un lexique anglais-français.<br>Un ouvrage essentiel pour la pratique de l'anglais à l'officine.</span></span></p>",8c2593_54931ac0b8534a51afac778d2a9bb4b0~mv2.jpg,Médical,,Hors Collection,13.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p>Ferey D.</p>,Éditeur,<p>Maloine</p>,Date de parution,<p><span><span><span>18/11/2013</span></span></span></p>,Nombre de page,<p>160</p>,,,,,,,,,,
product_df19c1f7-07d8-a265-42f8-e8dfa824cc6e,Product,Dorosz 2019,"<p>Le Guide pratique des médicaments est devenu au fil des éditions une référence pour tous les étudiants et professionnels qui participent à la prescription et à la distribution des médicaments, ainsi qu'à la surveillance des malades. Son contenu, actualisé chaque année, respecte les principes qui doivent guider La prescription et le bon usage des médicaments. Son. format poche le rend facile à compulser, en consultation, à l'officine ou à l'hôpital. Ces dernières années, de nombreuses molécules ont été retirées du marché et les précautions d'emploi ont été renforcées. Des schémas thérapeutiques sont présentés au début de chaque chapitre avec quelques conduites à tenir en situation d'urgence. L'ensemble des molécules référencées a été mis à jour : les médicaments sont cités sous leur dénomination commune internationale (DCI) et sous les noms commerciaux, avec leur modalité de dispensation en France et leur taux de remboursement. Les génériques sont signalés par le sigle ""G"" accolé à La DCI, le sigle ""BS"" signale les biosimilaires. Les nouveaux médicaments sont présentés dans chaque discipline à côté des traitements comparables. La liste des médicaments ayant obtenu un niveau I ou II d'ASMR depuis 2011 est fournie dans les informations réglementaires. Les médicaments retirés du marché sont signalés en fin d'ouvrage. Les pansements, d'une part, et la nutrition artificielle, d'autre part, font l'objet d'un développement spécifique. Les valeurs biologiques usuelles et les principaux taux plasmatiques des médicaments sont répertoriés en fin d'ouvrage. Des recommandations pour les enfants et les patients à risque ont été introduites dans un chapitre spécial, ainsi que des informations sur la iatrogénie courante.</p>",8c2593_6ecf9ff6af43402381c7d51a9f3f1bb0~mv2.gif,Médical,364215376135191,,68.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cd59cd36-b6d2-2cf3-9d48-81793a7bdbbd,Product,Guide pratique des analyses médicales,"<p><span><span><span><span><span>Le Guide pratique des analyses médicales apporte toutes Les informations indispensables à la prescription des examens biologiques, à leur réalisation et à leur interprétation. Dans cette 6e édition, plus de 2 000 paramètres biologiques sont étudiés. Ils sont présentés par ordre alphabétique, et chaque notice contient des renseignements pré-analytiques, des références analytiques et les variations physiopathologiques. La biologie courante occupe une place prépondérante. Elle a été largement développée, revue et corrigée. Cependant, certains paramètres biologiques qui ont atteint un fort degré de spécialisation sont également pris en compte. Ils correspondent à des prescriptions peu fréquentes ou faisant appel à des compétences analytiques particulières, à la fois en termes d'équipement et d'expertise en biologie médicale, pour leur interprétation. Dans les laboratoires, les équipes de biologistes médicaux sont quotidiennement à l'écoute de leurs confrères prescripteurs, cliniciens, pharmaciens ou infirmières. Ils peuvent les aider à interpréter un résultat isolé ou un bilan, discuter du suivi d'un dossier patient, ou de l'intérêt de faire réaliser un examen en fonction du contexte clinique.</span></span></span></span></span></p>",8c2593_7d5d3b5ea21d43739e4db561834dfc26~mv2_d_1425_1976_s_2.jpg,Médical,364215375135191,,60.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8539b66-7a44-fe18-affc-afec4be8562a,Product,"ECG en pratique courante - Situation clinique, interprétation, décision","<p>&nbsp;<span><span><span><span>L’interprétation de l’ECG doit être démystifiée pour que les internes, urgentistes, médecins généralistes ou internistes puissent résoudre la plupart des cas sans avoir forcément recours à l’avis d’un spécialiste. À une époque où l’on parle de pénurie d’offre de soins mais aussi de télémédecine et de transfert de tâches, tout médecin devrait se réapproprier en toute confiance cette partie de l’examen clinique et ne transmettre ainsi que les cas douteux ou difficiles à leurs correspondants cardiologues.<br>Ce recueil de situations cliniques vécues permet de couvrir l’ensemble des pathologies cardiaques les plus souvent rencontrées. Chaque cas est déroulé à partir d’un ECG avec l’histoire clinique d’un patient et se termine par une prise en charge et des réflexions thérapeutiques.<br>Cet ouvrage permettra également aux confrères cardiologues non spécialisés en rythmologie de rafraîchir leurs connaissances dans le domaine.</span></span></span></span></p>",8c2593_13660daad5d34fc78d5b84d4ab61b14f~mv2.jpg,Médical,364115376135191,Cardiologie,28.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteurs,"<p><span><span><span><span><span>Ennezat P-V., Maréchaux S.</span></span></span></span></span></p>",Éditeur,<p><span><span><span><span><span>MALOINE</span></span></span></span></span></p>,Date de parution,<p>12/07/2018</p>,Nombres de pages,<p>240</p>,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Product,"Atlas des techniques ostéopathiques, 2e Edition","<p><span><span><span>L’Atlas des techniques ostéopathiques est à ce jour l’atlas en couleurs le plus complet de techniques de manipulation en ostéopathie. Cet ouvrage, pratique et essentiel, décrit pas à pas près de 450 techniques de manipulation courantes.<br>Depuis plus de 30 ans, l’Atlas est l’ouvrage de référence des étudiants du Philadelphia College of Osteopathic Medicine. Ses mises à jour constantes et encore actuelles par les auteurs ont toujours permis de répondre au mieux aux demandes des étudiants.<br>Abondamment illustré par plus de 1 350 photographies et schémas, il offre une présentation visuelle particulièrement cohérente et facile à consulter. Le lecteur y trouvera, pour chaque technique :<br>– une démarche progressive ;<br>– des indications primaires/secondaires et les contre-indications d’emploi absolues/relatives ;<br>– une mise en page attractive ;<br>– un équilibre parfait entre le texte et les photographies.<br>Cette nouvelle édition a été augmentée et révisée dans les chapitres suivants :<br>– médecine ostéopathique manipulative crânienne ;<br>– techniques de haute vélocité et de faible amplitude ;<br>– techniques d’énergie musculaire ;<br>– techniques de contre-tension.</span></span></span></p>",8c2593_7e2d51fb36c342cea3f082408ff7e5a9~mv2.jpg,Médical,217537123517253,Hors Collection,54.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteurs,"<p><span><span>Nicholas Alexander S., Nicholas Evan A.</span></span></p>",Éditeur,<p><span><span>MALOINE</span></span></p>,Date de parution,<p>14/02/2019</p>,,,,,,,,,,,,
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Product,Ordonnances 2019,"<p><span><span><span>Les médicaments et les modalités de prescription évoluent rapidement. Beaucoup d’internes, de jeunes médecins et même parfois de plus aguerris hésitent au moment de rédiger une ordonnance et les recommandations qui l’accompagnent. Pour leur offrir une aide pratique immédiate, une équipe de spécialistes a mis au point un ensemble d’ordonnances commentées correspondant à des situations cliniques fréquentes. Rédigées en DCI, de façon précise, avec les posologies, les contre-indications et les précautions d’emploi, elles constituent un aide-mémoire précieux pour tous ceux, médecins, pharmaciens, infirmières, étudiants, qui sont amenés à prescrire ou à surveiller un traitement.</span></span></span></p>",8c2593_0bc11998d82f4bfab7516d482852aab1~mv2.jpg,Médical,366615376135191,Hors Collection,30.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p><span><span><span><span><span>Vital Durand D.</span></span></span></span></span></p>,Éditeur,<p><span><span><span><span><span>MALOINE</span></span></span></span></span></p>,Date de parution,<p><span>20/09/2018</span></p>,Nombre de pages,<p>688</p>,,,,,,,,,,
product_3fb6a3c8-988b-8755-04bd-5c59ae0b18ea,Product,Dictionnaire illustré des termes de médecine – 32e édition,"<p><span><span><span><span>Ce dictionnaire est la référence de qualité, incontournable et indispensable, pour comprendre le langage médical actuel.<br><br>Cette nouvelle édition a fait l’objet d’une mise à jour importante, notamment en ce qui concerne les évolutions scientifiques, médicales, l’actualisation des termes anatomiques, etc.<br><br>• Près de 26 000 entrées : chaque article comprend le genre grammatical et (selon le cas) la DCI, la TA et l’abréviation, la provenance (étymologie, auteur, date), la définition, des exemples, des développements encyclopédiques et des renvois à d’autres articles complémentaires.<br>• De nombreuses illustrations, schémas, planches d’anatomie en couleurs. Pour toutes ces figures, des renvois permettent au lecteur d’approfondir et d’élargir le champ de ses connaissances.<br>• Un lexique étymologique : pour comprendre comment sont formés les mots de la médecine.<br>• Une table des constantes biologiques.<br>• Un tableau des unités internationales.<br>• Le tableau des maladies professionnelles.<br>• Un lexique anglais-français.</span></span></span></span></p>",8c2593_83ecd1c22a644889b028e3b406868c93~mv2.jpg,Médical,36523641234523,Hors Collection,36.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),"<p><span><span><span><span><span><span><span>Garnier M., Delamare J.</span></span></span></span></span></span></span></p>",Éditeur,<p>MALOINE</p>,Date de parution,<p>04/05/2017</p>,Nombres de pages,<p>1120</p>,,,,,,,,,,
product_ea77f230-558f-57b6-cdd1-0ba565e8f827,Product,Médecine de la grossesse,"<p><span><span><span><span>Les internistes, les spécialistes d’affections médicales, les gynécologues-obstétriciens et les sage-femmes trouveront rapidement dans cet ouvrage didactique, basé sur une pratique de terrain, une aide efficace pour surveiller et traiter les femmes enceintes atteintes de pathologies de type médical.<br>Ce guide décrit la prise en charge courante des principales situations d’affections médicales rencontrées au cours de la grossesse et dans le postpartum, qu’elles soient chroniques, antérieures à la grossesse ou bien spécifiques à l’état gravidique, quels que soient l’organe, l’appareil ou le système concernés : Cardiologie, Angiologie, Néphrologie, Rhumatologie, Neurologie, Hépatogastroentérologie, Pneumologie, Dermatologie, Endocrinologie, Infectiologie, Immunologie, Pharmacologie clinique, Hémostase…<br>Les médecins en formation, en médecine interne, médecine générale, médecine d’urgence, Réanimation Médicale, Gynécologie-Obstétrique, Gynécologie Médicale, et les élèves sage-femmes trouveront eux-aussi dans ce guide illustré un complément pratique à leur formation académique. Ainsi la lecture rapide des arbres décisionnels et des tableaux synthétiques élaborés par des universitaires et des praticiens hospitaliers expérimentés dans ces domaines très particuliers de la médecine leur permettra de mettre en œuvre immédiatement des conduites à tenir pratiques éprouvées et faciles à appliquer au lit des patientes.</span></span></span></span></p>",8c2593_5b294411c91d4633986790a7f54e131d~mv2.jpg,Médical,364215376135199,Hors Collection,35.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p>Pourrat O.</p>,Éditeur,<p><strong><span><span><span>Editeur&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span></span></strong><span><span><span>: <span><span><span><span>MALOINE</span></span></span></span></span></span></span></p>,Date de parution,<p>05/07/2018</p>,Nombre de pages,<p>304</p>,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Product,Planches d'anatomie humaine. 31 planches. Reliure à spirale – 3e édition,"<p><span>&nbsp;&nbsp;</span><span><span><span>L’Anatomie est une science qui réclame de la mémoire visuelle. Sa connaissance ne peut s’acquérir et s’enrichir que par une imagerie riche d’informations didactiques et agréables à l’œil.<br>Les Planches d’Anatomie, qui se veulent scientifiques et artistiques, permettent d’appréhender facilement les principales structures du corps humain. Le regroupement thématique facilite la mémorisation de ces structures.<br>Cette édition comprend 160 illustrations en couleurs. Les légendes sont conformes à la Terminologie internationale (Terminologia Anatomica, francisée, du Collège médical français des professeurs d’anatomie).<br>Ouvert, cet atlas devient un chevalet pratique pour travailler. Cet outil pédagogique moderne sera d’une aide efficace. Il s’adresse à tous ceux qui veulent en savoir plus en anatomie.</span></span></span></p>",8c2593_78da79e89d41459ba3ea20d8cc808351~mv2.jpg,Médical,632835642834572,Hors Collection,32.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p>Kamina P.</p>,Éditeur,<p>MALOINE</p>,Date de parution,<p>03/01/2019</p>,Nombre de pages,<p>70</p>,,,,,,,,,,
product_975bc5ac-c45f-f81c-fd5c-c909f20d89fa,Product,"Clark, Positionnements en radiologie","<p><span><span>Initialement publié en 1939, Clark – Positionnements en radiologie est le texte de référence sur les techniques de positionnement pour la radiographie diagnostique à destination des étudiants en radiologie, des techniciens de radiologie et des radiologues confirmés.<br><br>Cette 13e édition, tout en conservant sa structure claire et facile à suivre, inclut plusieurs modifications et innovations de la technique radiographique. Le texte comporte une nouvelle partie sur l’évaluation des images. La partie sur l’imagerie numérique a été développée et de nouvelles parties traitent de l’informatique médicale et de sa place dans le monde de l’imagerie médicale moderne, de l’approche globale des soins au patient, et présentent les étapes importantes du séjour du patient. Cette nouvelle édition propose des références plus détaillées sur les erreurs du positionnement et leur prévention, sur la radioprotection, et sur les doses de référence d’irradiation les plus récentes pour chaque examen.</span></span></p>",8c2593_56d85e3d2a444bd786c44ca7d6b8cd9b~mv2.jpg,Médical,284215376135191,Hors Collection,95.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p>Whitley A.S. Je</p>,Éditeur,<p>MALOINE</p>,Date de parution,<p>20/10/2016</p>,Nombre de pages,<p>592</p>,,,,,,,,,,
product_7bb38a7a-70b7-9cf3-fc80-584205694465,Product,"Précis de terminologie médicale, 9e éd.","<p><span><span><span>Le Précis de terminologie médicale est depuis longtemps un ouvrage de référence pour le langage médical. Le Professeur Chevallier et ses collaborateurs viennent de mettre à jour sa 9e édition.</span></span></span></p>
<p><span><span><span>Cet ouvrage est susceptible d’intéresser toute personne régulièrement confrontée au langage médical. Il réunit un grand nombre de termes médicaux classés par spécialités, montrant leur structure à base de radicaux, préfixes et suffixes, essentiellement issus du grec et parfois du latin. Il insiste également sur l’importance de l’étymologie et du découpage des mots, ce qui facilite grandement la compréhension de ce vocabulaire.</span></span></span></p>
<p><span><span><span>-Les professionnels de la santé et les étudiants apprécieront son organisation par appareils, et ses chapitres « Prévention », « Thérapeutique » et « Affections ».</span></span></span></p>
<p><span><span><span>-Les traducteurs et terminologues trouveront des éclaircissements sur les ambiguïtés et les termes trompeurs, des informations sur les éponymes.</span></span></span></p>
<p><span><span><span><span>L’évolution du langage médical est également prise en compte : nouvelle terminologie anatomique, simplification de l’orthographe, néologismes. En résumé, un manuel très utile pour savoir ce qui peut être accepté, toléré, recommandé ou déconseillé en matière de terminologie médicale.</span></span></span></span></p>",8c2593_8cf2fb7c9e7d48d1b9559310b225b1d0~mv2.jpg,Médical,126351351935,Hors Collection,26.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),"<p><span><span><span><span><span><span><span>Chevallier J., Haberer J.P., Candel D., Renevier N.</span></span></span></span></span></span></span></p>",Éditeur,<p>MALOINE</p>,Date de parution,<p>20/08/2015</p>,Nombre de pages,<p><span><span><span>320</span></span></span></p>,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Product,"Petit dictionnaire des termes de médecine, 7ème édition","<p><span><span><span><span><span>Le Petit dictionnaire des termes de médecine est le compagnon indispensable de tous ceux qui veulent avoir accès, dans un format pratique, au langage médical d’aujourd’hui.<br><br>Cette 7e édition, entièrement revue et mise à jour, propose :<br>•10 000 entrées, classées par ordre alphabétique : noms communs (suivis de leur traduction anglaise), noms propres (assortis d’une brève notice biographique) et abréviations ;<br>•une table de constantes biologiques ;<br>•un lexique étymologique de 800 racines latines et surtout grecques, pour comprendre l’origine des mots du langage médical ;<br>•un lexique anglo-français de tous les noms communs ;<br>•une série de 16 planches anatomiques en couleurs ;<br>•des tableaux relatifs au système international d’unités.</span></span></span></span></span></p>",8c2593_b8a39f7693ef474daee48f163681d212~mv2.jpg,Médical,671253175371,Dictionnaire médical,18.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p><span><span><span><span><span><span><span><span><span>Delamare J.</span></span></span></span></span></span></span></span></span></p>,Éditeur,<p><span><span><span><span><span><span><span><span><span>MALOINE</span></span></span></span></span></span></span></span></span></p>,Date de parution,<p><span><span><span><span>04/05/2017</span></span></span></span></p>,Nombre de page,<p><span><span><span><span><span>528</span></span></span></span></span></p>,,,,,,,,,,
product_a668ef33-f5b8-6569-d04c-1d123be68441,Product,"Lexique français - anglais / anglais - français des termes de médecine, 3e éd.","<p><span><span><span>Avec ses 14 000 entrées, ce lexique tirera d'embarras les membres des professions de santé francophones appelés de plus en plus fréquemment à lire des textes anglais, dont certains paraissent dans des revues médicales éditées en France.</span></span></span></p>",8c2593_8fde11c00d0a41e9b7ad02ae4905dda0~mv2.jpg,Médical,21554345656,Dictionnaire médical bilingue,15.0,,true,PERCENT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,Auteur(s),<p><span><span><span><span><span><span><span>Delamare J.</span></span></span></span></span></span></span></p>,Éditeur,<p>MALOINE</p>,Date de parution,<p><span><span><span>07/09/2006</span></span></span></p>,Nombre de page,<p>152</p>,,,,,,,,,,
